_id,partner,course,skills,rating,reviewCount,level,certificateType,duration,creditEligibility
66fe20086f4453256b07aaec,Google Cloud,Preparing for Google Cloud Certification: Cloud Security Engineer,"[' Cloud Computing', ' Google Cloud Platform', ' Cloud Platforms', ' Cloud Engineering', ' Cloud Infrastructure', ' Network Security', ' Computer Networking', ' Computer Security Models', ' Cloud Applications', ' Cloud Management', ' Cloud Storage', ' Network Architecture', ' Software Security', ' System Security', ' Other Cloud Platforms and Tools', ' Security Engineering', ' Security Strategy', ' Cloud-Based Integration', ' Google App Engine', ' Network Model', ' Computer Security Incident Management', ' Software-Defined Networking', ' Security Software', ' Kubernetes', ' Leadership and Management']",4.7,0,Intermediate , Professional Certificate , 3 - 6 Months,False
66fe20086f4453256b07aaed,Google Cloud,Preparing for Google Cloud Certification: Cloud Data Engineer,"[' Cloud Computing', ' Google Cloud Platform', ' Cloud Platforms', ' Big Data', ' Data Management', ' Data Analysis', ' Data Analysis Software', ' Databases', ' Computer Networking', ' Applied Machine Learning', ' Data Warehousing', ' Machine Learning', ' SQL', ' Communication', ' Cloud Storage', ' Data Architecture', ' Human Learning', ' Machine Learning Algorithms', ' Machine Learning Software', ' Algorithms', ' Cloud Applications', ' Cloud Infrastructure', ' Distributed Computing Architecture', ' Other Cloud Platforms and Tools', ' Leadership and Management', ' Network Security', ' Problem Solving', ' Apache', ' Python Programming', ' Feature Engineering', ' Statistical Programming', ' Tensorflow']",4.6,0,Intermediate , Professional Certificate , 3 - 6 Months,False
66fe20086f4453256b07aaee,Google Cloud,Preparing for Google Cloud Certification: Cloud Network Engineer,"[' Cloud Computing', ' Google Cloud Platform', ' Cloud Platforms', ' Cloud Engineering', ' Cloud Infrastructure', ' Computer Networking', ' Cloud Applications', ' Other Cloud Platforms and Tools', ' Cloud Management', ' Cloud Storage', ' Cloud-Based Integration', ' Network Architecture', ' Network Model', ' Network Security', ' Software-Defined Networking', ' Google App Engine', ' Security Strategy', ' Kubernetes', ' Leadership and Management']",4.7,0,Intermediate , Professional Certificate , 3 - 6 Months,False
66fe20086f4453256b07aaef,Microsoft,Microsoft Azure Data Engineering Associate (DP-203),"[' Data Management', ' Microsoft Azure', ' Extract', ' Transform', ' Load', ' Cloud Computing', ' Big Data', ' Data Warehousing', ' Cloud-Based Integration', ' Cloud Storage', ' Data Architecture', ' Cloud Engineering', ' Cloud Platforms', ' Databases', ' SQL', ' Data Analysis', ' Cloud Applications', ' Data Structures', ' Distributed Computing Architecture', ' Cloud Management', ' Warehouse Management', ' Leadership and Management', ' NoSQL', ' Apache', ' Continuous Integration', ' Operational Analysis', ' Python Programming']",4.4,0,Intermediate , Professional Certificate , 3 - 6 Months,False
66fe20086f4453256b07aaf0,Microsoft,Microsoft Azure Data Scientist Associate (DP-100),"[' Machine Learning', ' Microsoft Azure', ' Applied Machine Learning', ' Machine Learning Algorithms', ' Machine Learning Software', ' Cloud Computing', ' Python Programming', ' Human Learning', ' Algorithms', ' Big Data', ' Cloud Applications', ' Data Analysis', ' Regression', ' Cloud-Based Integration', ' Extract', ' Transform', ' Load', ' Training', ' Exploratory Data Analysis', ' Cloud Platforms', ' Data Management', ' Deep Learning', ' Experiment']",4.4,0,Intermediate , Professional Certificate , 3 - 6 Months,False
66fe20086f4453256b07aaf1,IBM ,IBM Mainframe Developer,"[' Computer Programming', ' Other Programming Languages', ' Software Engineering', ' Theoretical Computer Science', ' Computer Architecture']",4.6,0,Intermediate , Professional Certificate , 3 - 6 Months,False
66fe20086f4453256b07aaf2,IBM ,IBM z/OS Mainframe Practitioner,"[' Operating Systems', ' System Programming', ' Computer Programming', ' Computer Programming Tools', ' Computer Architecture', ' Data Management', ' Theoretical Computer Science', ' Databases', ' Operations Management', ' Software-Defined Networking', ' User Experience']",4.7,0,Intermediate , Professional Certificate , 1 - 3 Months,False
66fe20086f4453256b07aaf3,Meta,Meta AR Developer,[' Javascript'],4.6,0,Intermediate , Professional Certificate , 3 - 6 Months,False
66fe20086f4453256b07aaf4,Microsoft,Microsoft Azure Security Engineer Associate (AZ-500),['(11 reviews)'],4.8,0,Intermediate , Professional Certificate , 3 - 6 Months,False
66fe20086f4453256b07aaf5,Google Cloud,Preparing for Google Cloud Certification: Cloud Data Engineer Professional Certificate 日本語版,"[' Google Cloud Platform', ' Data Management', ' Databases', ' Big Data', ' Computer Networking', ' Cloud Computing', ' SQL', ' Machine Learning', ' Cloud Platforms', ' Data Warehousing', ' Cloud Storage', ' Machine Learning Software', ' Data Analysis Software', ' Tensorflow']",4.4,0,Intermediate , Professional Certificate , 3 - 6 Months,False
66fe20086f4453256b07aaf6,SAS,SAS Advanced Programmer,"[' SAS (Software)', ' Statistical Programming', ' SQL', ' Databases', ' Computer Programming', ' Data Analysis', ' Data Management']",4.8,0,Intermediate , Professional Certificate , 3 - 6 Months,False
66fe20086f4453256b07ac29,DeepLearning.AI,Deep Learning,"[' Machine Learning', ' Deep Learning', ' Artificial Neural Networks', ' Machine Learning Algorithms', ' Applied Machine Learning', ' Python Programming', ' Machine Learning Software', ' Network Model', ' Algorithms', ' Computer Programming', ' Computer Vision', ' Network Architecture', ' Natural Language Processing', ' Tensorflow', ' Human Learning', ' Data Analysis', ' Exploratory Data Analysis', ' Organizational Development', ' Strategy', ' Mathematics', ' Mathematical Theory & Analysis', ' Linear Algebra', ' Regression', ' Calculus']",4.8,0,Intermediate , Specialization , 3 - 6 Months,False
66fe20086f4453256b07ac2a,DeepLearning.AI,Natural Language Processing,"[' Natural Language Processing', ' Machine Learning', ' Python Programming', ' Statistical Programming', ' Artificial Neural Networks', ' Deep Learning', ' Probability & Statistics', ' Statistical Machine Learning', ' Machine Learning Algorithms', ' Applied Machine Learning', ' Computer Programming', ' Human Learning', ' Mathematics']",4.6,0,Intermediate , Specialization , 3 - 6 Months,False
66fe20086f4453256b07ac2b,IBM,IBM Introduction to Machine Learning,"[' Machine Learning', ' Machine Learning Algorithms', ' Algorithms', ' Statistical Machine Learning', ' Human Learning', ' Probability & Statistics', ' Applied Machine Learning', ' Data Analysis', ' Regression', ' General Statistics', ' Feature Engineering', ' Machine Learning Software', ' Exploratory Data Analysis', ' Dimensionality Reduction', ' Statistical Analysis', ' Data Model', ' Statistical Tests', ' Data Structures']",4.6,0,Intermediate , Specialization , 3 - 6 Months,False
66fe20086f4453256b07ac2c,Google Cloud,Architecting with Google Compute Engine,"[' Cloud Applications', ' Cloud Computing', ' Google Cloud Platform', ' Cloud Infrastructure', ' Cloud Platforms', ' Cloud Management', ' Other Cloud Platforms and Tools', ' Cloud Engineering', ' Cloud Storage', ' Cloud-Based Integration', ' Computer Networking', ' Google App Engine', ' Network Architecture', ' Computer Programming', ' Kubernetes', ' Leadership and Management']",4.7,0,Intermediate , Specialization , 3 - 6 Months,False
66fe20086f4453256b07ac2d,University of Pennsylvania,Regulatory Compliance,"[' Regulations and Compliance', ' Critical Thinking', ' Leadership and Management', ' Organizational Development', ' Risk Management', ' Strategy and Operations', ' Strategy', ' Finance', ' Decision Making', ' Employee Relations', ' Problem Solving', ' Communication', ' Operations Management', ' Brand Management', ' Data Management']",4.8,0,Intermediate , Specialization , 3 - 6 Months,False
66fe20086f4453256b07ac2e,Google Cloud,Google Cloud Database Engineer,"[' Cloud Computing', ' Google Cloud Platform', ' Databases', ' Cloud Platforms', ' Cloud Applications', ' Cloud Engineering', ' Cloud Infrastructure', ' Other Cloud Platforms and Tools', ' Cloud Management', ' Cloud Storage', ' Cloud-Based Integration', ' Data Management', ' Google App Engine', ' Database Administration', ' Database Application', ' Kubernetes', ' SQL', ' Data Analysis', ' PostgreSQL']",4.7,0,Intermediate , Specialization , 3 - 6 Months,False
66fe20086f4453256b07ac2f,Google Cloud,Developing Applications with Google Cloud,"[' Cloud Computing', ' Google Cloud Platform', ' Cloud Applications', ' Cloud Platforms', ' Cloud API', ' Cloud Infrastructure', ' Other Cloud Platforms and Tools', ' Cloud Engineering', ' Cloud Management', ' Cloud Storage', ' Cloud-Based Integration', ' Application Development', ' Google App Engine', ' Software Architecture', ' Computer Architecture', ' Back-End Web Development', ' Kubernetes']",4.7,0,Intermediate , Specialization , 3 - 6 Months,False
66fe20086f4453256b07ac30,Google Cloud,Security in Google Cloud,"[' Google Cloud Platform', ' Cloud Computing', ' Cloud Platforms', ' Cloud Infrastructure', ' Cloud Management', ' Security Engineering', ' System Security', ' Cloud Applications', ' Cloud Engineering', ' Computer Security Models', ' Other Cloud Platforms and Tools', ' Cloud Storage', ' Network Security', ' Security Software', ' Security Strategy', ' Software Security', ' Cloud-Based Integration', ' Google App Engine', ' Kubernetes']",4.7,0,Intermediate , Specialization , 3 - 6 Months,False
66fe20086f4453256b07ac31,Google Cloud,Networking in Google Cloud,"[' Cloud Computing', ' Google Cloud Platform', ' Cloud Platforms', ' Cloud Engineering', ' Cloud Infrastructure', ' Computer Networking', ' Cloud Applications', ' Other Cloud Platforms and Tools', ' Cloud Management', ' Cloud Storage', ' Cloud-Based Integration', ' Network Architecture', ' Network Model', ' Network Security', ' Software-Defined Networking', ' Google App Engine', ' Security Strategy', ' Kubernetes', ' Leadership and Management']",4.7,0,Intermediate , Specialization , 3 - 6 Months,False
66fe20086f4453256b07ac32,Google Cloud,"Data Engineering, Big Data, and Machine Learning on GCP","[' Google Cloud Platform', ' Cloud Computing', ' Cloud Platforms', ' Big Data', ' Data Analysis', ' Data Management', ' Applied Machine Learning', ' Data Warehousing', ' Machine Learning', ' SQL', ' Cloud Storage', ' Data Architecture', ' Human Learning', ' Machine Learning Algorithms', ' Machine Learning Software', ' Algorithms', ' Cloud Applications', ' Cloud Infrastructure', ' Databases', ' Distributed Computing Architecture', ' Other Cloud Platforms and Tools', ' Apache', ' Python Programming', ' Feature Engineering', ' Statistical Programming', ' Tensorflow']",4.6,0,Intermediate , Specialization , 3 - 6 Months,False
66fe20086f4453256b07ac33,Amazon Web Services,DevOps on AWS,"[' Amazon Web Services', ' Cloud Computing', ' Continuous Integration', ' DevOps', ' Devops Tools', ' Continuous Delivery', ' Cloud Applications', ' Cloud Infrastructure', ' Cloud Management', ' Cloud Platforms', ' Cloud Standards', ' Software Testing', ' Software Engineering', ' Leadership and Management', ' Cloud Storage']",4.8,0,Intermediate , Specialization , 1 - 3 Months,False
66fe20086f4453256b07ac34,University of California San Diego,Data Structures and Algorithms,"[' Algorithms', ' Theoretical Computer Science', ' Computer Programming', ' Data Structures', ' Problem Solving', ' Mathematics', ' Computational Thinking', ' Computer Programming Tools', ' Computational Logic', ' Critical Thinking', ' Graph Theory', ' Programming Principles', ' Mathematical Theory & Analysis', ' C++ Programming', ' Algebra', ' Software Testing']",4.6,0,Intermediate , Specialization , 3 - 6 Months,False
66fe20086f4453256b07ac35,DeepLearning.AI,Generative Adversarial Networks (GANs),"[' Machine Learning', ' Artificial Neural Networks', ' Machine Learning Algorithms', ' Python Programming', ' Deep Learning', ' Machine Learning Software', ' Statistical Programming', ' Computer Vision', ' Computer Programming', ' Human Learning', ' General Statistics', ' Probability & Statistics', ' Problem Solving']",4.7,0,Intermediate , Specialization , 1 - 3 Months,False
66fe20086f4453256b07ac36,Johns Hopkins University,Genomic Data Science,"[' Bioinformatics', ' Computer Programming', ' Data Analysis', ' Python Programming', ' Computational Thinking', ' General Statistics', ' Exploratory Data Analysis', ' R Programming', ' Data Analysis Software', ' Algorithms', ' Computer Programming Tools', ' Biostatistics', ' Statistical Analysis', ' Programming Principles', ' Probability & Statistics', ' Statistical Tests', ' Data Structures', ' Operating Systems', ' Research and Design', ' Big Data', ' Computational Logic', ' Problem Solving', ' Statistical Programming', ' Experiment', ' Correlation And Dependence']",4.5,0,Intermediate , Specialization , 3 - 6 Months,False
66fe20086f4453256b07ac37,University of Illinois at Urbana-Champaign,U.S. Federal Taxation,"[' Taxes', ' Accounting', ' Financial Accounting', ' Finance', ' Critical Thinking', ' General Accounting', ' Regulations and Compliance', ' Financial Analysis', ' Corporate Accouting', ' Generally Accepted Accounting Principles (GAAP)', ' Problem Solving', ' Benefits']",4.8,0,Intermediate , Specialization , 3 - 6 Months,False
66fe20086f4453256b07ac38,Stanford University,Algorithms,"[' Algorithms', ' Theoretical Computer Science', ' Computer Programming', ' Problem Solving', ' Graph Theory', ' Mathematics', ' Data Structures', ' Computational Thinking', ' Mathematical Theory & Analysis', ' Critical Thinking', ' Computational Logic', ' Programming Principles', ' Software Engineering']",4.8,0,Intermediate , Specialization , 3 - 6 Months,False
66fe20086f4453256b07ac39,DeepLearning.AI,TensorFlow: Advanced Techniques,"[' Deep Learning', ' Machine Learning', ' Tensorflow', ' Artificial Neural Networks', ' Applied Machine Learning', ' Python Programming', ' Machine Learning Algorithms', ' Human Learning', ' Computer Vision', ' Computer Programming', ' Network Model', ' Machine Learning Software', ' Network Architecture', ' Training', ' Visualization (Computer Graphics)', ' Computer Graphic Techniques', ' Strategy']",4.8,0,Intermediate , Specialization , 3 - 6 Months,False
66fe20086f4453256b07ac3a,University of Michigan,Applied Data Science with Python,"[' Python Programming', ' Data Analysis', ' Computer Programming', ' Machine Learning', ' Algorithms', ' Applied Machine Learning', ' Data Mining', ' Machine Learning Algorithms', ' Exploratory Data Analysis', ' Statistical Programming', ' Data Management', ' Extract', ' Transform', ' Load', ' Natural Language Processing', ' Critical Thinking', ' Statistical Machine Learning', ' Graph Theory', ' Network Analysis', ' Computer Programming Tools', ' Human Learning', ' Data Visualization', ' Network Model', ' Data Analysis Software', ' Regression', ' Computer Networking', ' General Statistics', ' Network Architecture', ' Plot (Graphics)', ' Visualization (Computer Graphics)', ' Computer Graphics']",4.5,0,Intermediate , Specialization , 3 - 6 Months,False
66fe20086f4453256b07ac3b,University of Alberta,Reinforcement Learning,"[' Machine Learning', ' Reinforcement Learning', ' Algorithms', ' Human Learning', ' Machine Learning Algorithms', ' Applied Machine Learning', ' Computer Programming', ' Python Programming', ' Statistical Machine Learning', ' Statistical Programming', ' Artificial Neural Networks', ' Decision Making', ' Probability & Statistics', ' Probability Distribution']",4.7,0,Intermediate , Specialization , 3 - 6 Months,False
66fe20086f4453256b07ac3c,University of Illinois at Urbana-Champaign,Mergers and Acquisitions,"[' Mergers & Acquisitions', ' Finance', ' Accounting', ' Financial Analysis', ' Financial Accounting', ' Banking', ' Business Analysis', ' Investment Management', ' Financial Management', ' Data Analysis', ' Market Analysis', ' Corporate Accouting', ' Taxes']",4.6,0,Intermediate , Specialization , 3 - 6 Months,False
66fe20086f4453256b07ac3d,Columbia University,Financial Engineering and Risk Management,"[' Finance', ' Risk Management', ' Probability & Statistics', ' Leadership and Management', ' Mathematics', ' Investment Management', ' Securities Sales', ' Securities Trading', ' Computer Programming']",4.5,0,Intermediate , Specialization , 3 - 6 Months,False
66fe20086f4453256b07ac3e,DeepLearning.AI,AI for Medicine,"[' Machine Learning', ' Machine Learning Algorithms', ' Deep Learning', ' Python Programming', ' Artificial Neural Networks', ' Statistical Programming', ' Probability & Statistics', ' Natural Language Processing']",4.7,0,Intermediate , Specialization , 1 - 3 Months,False
66fe20086f4453256b07ac3f,University of Illinois at Urbana-Champaign,Accelerated Computer Science Fundamentals,"[' Computer Programming', ' C Programming Language Family', ' Data Structures', ' Algorithms', ' C++ Programming', ' Theoretical Computer Science', ' Programming Principles', ' Computational Thinking', ' Problem Solving', ' Computer Programming Tools', ' Critical Thinking', ' Computational Logic', ' Graph Theory']",4.7,0,Intermediate , Specialization , 1 - 3 Months,False
66fe20086f4453256b07ac40,University of Pennsylvania,Intellectual Property Law,"[' Critical Thinking', ' Strategy', ' Innovation', ' Brand Management', ' Leadership and Management', ' Marketing', ' Strategy and Operations', ' Design and Product']",4.8,0,Intermediate , Specialization , 3 - 6 Months,False
66fe20086f4453256b07ac41,Google Cloud,Machine Learning on Google Cloud,"[' Machine Learning', ' Applied Machine Learning', ' Google Cloud Platform', ' Human Learning', ' Machine Learning Software', ' Cloud Computing', ' Machine Learning Algorithms', ' Deep Learning', ' Cloud Platforms', ' Artificial Neural Networks', ' Feature Engineering', ' Exploratory Data Analysis', ' Tensorflow', ' Python Programming', ' Data Analysis', ' Data Visualization', ' Probability & Statistics', ' Regression', ' Statistical Programming', ' Statistical Visualization', ' Algorithms', ' SQL', ' Cloud API', ' Apache', ' Extract', ' Transform', ' Load']",4.5,0,Intermediate , Specialization , 3 - 6 Months,False
66fe20086f4453256b07ac42,Macquarie University,Excel Skills for Data Analytics and Visualization,"[' Business Analysis', ' Spreadsheet Software', ' Data Analysis', ' Data Management', ' Data Visualization', ' Microsoft Excel', ' Data Analysis Software', ' Exploratory Data Analysis', ' Statistical Visualization', ' Data Model', ' Data Structures', ' Data Visualization Software', ' Database Design', ' Plot (Graphics)', ' Visual Design', ' Big Data', ' Power BI', ' Leadership and Management']",4.8,0,Intermediate , Specialization , 3 - 6 Months,False
66fe20086f4453256b07ac43,University of Illinois at Urbana-Champaign,Business Data Management and Communication,"[' Business Analysis', ' Accounting', ' Data Management', ' General Accounting', ' Account Management', ' Data Analysis', ' Finance', ' Financial Accounting', ' Financial Management', ' Leadership and Management', ' Accounts Payable and Receivable', ' Financial Analysis', ' Generally Accepted Accounting Principles (GAAP)', ' Management Accounting', ' Business Intelligence', ' Cost Accounting', ' R Programming', ' Communication', ' Data Visualization', ' Interactive Data Visualization', ' Statistical Programming', ' Big Data', ' Data Visualization Software', ' Visual Design', ' Visualization (Computer Graphics)', ' Creativity', ' Plot (Graphics)', ' Computer Programming', ' Innovation', ' Strategy']",4.7,0,Intermediate , Specialization , 3 - 6 Months,False
66fe20086f4453256b07ac44,University System of Georgia,Six Sigma Black Belt,"[' Leadership and Management', ' Organizational Development', ' Strategy and Operations', ' General Statistics', ' Probability & Statistics', ' Operations Management', ' Process Analysis', ' Statistical Analysis', ' Business Analysis', ' Data Analysis', ' Project Management', ' Business Process Management', ' Performance Management', ' Basic Descriptive Statistics', ' Entrepreneurship', ' Statistical Tests', ' Problem Solving', ' Probability Distribution', ' Statistical Visualization', ' Strategy', ' Decision Making', ' Leadership Development', ' Planning', ' Correlation And Dependence', ' People Management', ' Communication', ' Customer Analysis', ' Marketing', ' Sales', ' Supply Chain and Logistics', ' Collaboration', ' Conflict Management', ' Customer Success', ' Experiment']",4.5,0,Intermediate , Specialization , 3 - 6 Months,False
66fe20086f4453256b07ac45,University at Buffalo,Blockchain,"[' BlockChain', ' Cryptography', ' Finance', ' Algorithms', ' Problem Solving', ' Application Development', ' Computer Programming', ' Contract Management', ' Data Structures', ' Security Engineering', ' Critical Thinking', ' Programming Principles', ' Payments', ' Research and Design', ' Software Engineering Tools', ' System Security', ' Theoretical Computer Science', ' Other Programming Languages', ' Security Strategy']",4.6,0,Intermediate , Specialization , 3 - 6 Months,False
66fe20086f4453256b07ac46,Google Cloud,Machine Learning for Trading,"[' Financial Analysis', ' Machine Learning', ' Finance', ' Investment Management', ' Algorithms', ' Financial Management', ' Leadership and Management', ' Market Analysis', ' Risk Management', ' Strategy', ' Applied Machine Learning', ' Artificial Neural Networks', ' Deep Learning', ' Google Cloud Platform', ' Human Learning', ' Training', ' Cloud Computing', ' Reinforcement Learning', ' Python Programming']",3.9,0,Intermediate , Specialization , 1 - 3 Months,False
66fe20086f4453256b07ac47,University of Colorado Boulder,Algorithms for Battery Management Systems,"[' Estimation', ' Mathematics', ' Algorithms', ' Probability & Statistics', ' Mathematical Theory & Analysis', ' Systems Design', ' Research and Design', ' General Statistics', ' Critical Thinking', ' Computer Programming', ' Algebra', ' Product Design', ' Correlation And Dependence', ' Design and Product', ' Linear Algebra', ' Problem Solving', ' Process Analysis', ' Data Model', ' Material Handling', ' Leadership and Management', ' Probability Distribution', ' Product Lifecycle', ' Regression']",4.7,0,Intermediate , Specialization , 3 - 6 Months,False
66fe20086f4453256b07ac48,University of Washington,Business English Communication Skills,"[' Business Communication', ' Communication', ' Leadership and Management', ' Planning', ' Negotiation', ' Writing', ' People Management', ' Professional Development', ' Business Intelligence', ' Strategy', ' Business Development', ' Decision Making', ' Organizational Development', ' Project Management', ' Public Relations', ' People Analysis', ' Customer Relationship Management', ' Basic Descriptive Statistics', ' Data Analysis', ' Human Resources', ' Collaboration', ' Visualization (Computer Graphics)', ' Data Visualization', ' Human Learning']",4.8,0,Intermediate , Specialization , 3 - 6 Months,False
66fe20086f4453256b07ac49,"University of California, Santa Cruz",Bayesian Statistics,"[' Probability & Statistics', ' Bayesian Statistics', ' Probability Distribution', ' General Statistics', ' Statistical Analysis', ' R Programming', ' Statistical Programming', ' Mathematics', ' Regression', ' Data Analysis', ' Estimation', ' Mathematical Theory & Analysis', ' Machine Learning', ' Markov Model', ' Forecasting']",4.6,0,Intermediate , Specialization , 3 - 6 Months,False
66fe20086f4453256b07ac4a,University of Minnesota,Software Testing and Automation,"[' Software Testing', ' Software Engineering', ' Computer Programming', ' Java Programming', ' Mobile Development Tools', ' Web Development', ' Problem Solving', ' Data Analysis Software', ' Programming Principles', ' System Software', ' Android Development', ' HTML and CSS', ' Mobile Development', ' Other Web Frameworks', ' Planning', ' Web Development Tools', ' iOS Development']",4.3,0,Intermediate , Specialization , 3 - 6 Months,False
66fe20086f4453256b07ac4b,University of Colorado Boulder,Power Electronics,['(4k reviews)'],4.7,0,Intermediate , Specialization , 3 - 6 Months,False
66fe20086f4453256b07ac4c,Duke University,Decentralized Finance (DeFi): The Future of Finance,"[' BlockChain', ' FinTech', ' Finance', ' Algorithms', ' Cryptography', ' Payments', ' Banking', ' Risk Management', ' Contract Management', ' Computational Logic', ' Innovation', ' Regulations and Compliance', ' Securities Trading', ' Strategy and Operations', ' Cyberattacks', ' Financial Analysis', ' Investment Management', ' Security Engineering']",4.8,0,Intermediate , Specialization , 3 - 6 Months,False
66fe20086f4453256b07ac4d,Google Cloud,Creating Business Value with Data and Looker,"[' Looker (Software)', ' Data Visualization', ' Data Analysis', ' Data Analysis Software', ' Databases', ' Interactive Data Visualization', ' Business Analysis', ' Data Management', ' Business Intelligence', ' Data Visualization Software', ' Exploratory Data Analysis', ' Data Model', ' Cloud Computing', ' Visualization (Computer Graphics)', ' Data Warehousing', ' Machine Learning', ' SQL']",4.7,0,Intermediate , Specialization , 3 - 6 Months,False
66fe20086f4453256b07ac4e,University of Michigan,Web Applications for Everybody,"[' Database Design', ' Databases', ' HTML and CSS', ' Javascript', ' SQL', ' Web Development']",4.7,0,Intermediate , Specialization , 3 - 6 Months,False
66fe20086f4453256b07ac75,University of Colorado Boulder,Data Science Foundations: Statistical Inference,"[' Probability & Statistics', ' General Statistics', ' Probability Distribution', ' Estimation', ' Statistical Tests', ' Mathematics', ' Correlation And Dependence', ' Calculus']",4.4,0,Intermediate , Specialization , 3 - 6 Months,False
66fe20086f4453256b07ac76,"Parsons School of Design, The New School",Transforming the Fashion Business,"[' Leadership and Management', ' Research and Design', ' Brand Management', ' Design and Product', ' Strategy and Operations', ' Supply Chain Systems', ' Supply Chain and Logistics', ' Innovation', ' Marketing', ' Product Management', ' Collaboration', ' Entrepreneurship', ' Retail Sales', ' Sales', ' Strategy', ' Business Design', ' E-Commerce', ' Interactive Design', ' Product Lifecycle', ' Forecasting', ' Merchandising', ' Product Design', ' Visual Design']",4.7,0,Intermediate , Specialization , 1 - 3 Months,False
66fe20086f4453256b07ac77,Johns Hopkins University,Neuroscience and Neuroimaging,"[' Statistical Programming', ' R Programming', ' Probability & Statistics', ' Data Management', ' Data Structures', ' Data Analysis', ' Statistical Analysis', ' Data Visualization', ' Visualization (Computer Graphics)', ' General Statistics', ' Research and Design', ' Experiment', ' Correlation And Dependence', ' Mathematical Theory & Analysis', ' Process Analysis', ' Spatial Analysis', ' Spatial Data Analysis', ' Bioinformatics', ' Extract', ' Transform', ' Load', ' Computer Programming']",4.6,0,Intermediate , Specialization , 3 - 6 Months,False
